zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,latitude,longitude
84444109,FOR_SALE,House for sale,167 days,220000,801.0,275.0,,,,3310.56,sqft,2,1.0,"5404 Milne Blvd, New Orleans, LA 70124",5404 Milne Blvd,New Orleans,LA,70124,29.989006,-90.11477,1 Percent Lists Legacy,False,,,https://photos.zillowstatic.com/fp/316e10448008b2513d38e18f26a83c8e-p_e.jpg,https://www.zillow.com/homedetails/5404-Milne-Blvd-New-Orleans-LA-70124/84444109_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9889358,-90.11492179999999
247554808,FOR_SALE,Condo for sale,31 days,420000,1010.0,416.0,394700.0,391.0,2168.0,3937.824,sqft,2,2.0,"1416 Bourbon St APT 3, New Orleans, LA 70116",1416 Bourbon St APT 3,New Orleans,LA,70116,29.96406,-90.060585,,False,,,https://photos.zillowstatic.com/fp/4788e60d608dbbb0eaa3c6b23d03517d-p_e.jpg,https://www.zillow.com/homedetails/1416-Bourbon-St-APT-3-New-Orleans-LA-70116/247554808_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.964068,-90.06059809999999
2056111253,FOR_SALE,House for sale,115 days,1150000,2143.0,537.0,,,,3040.0,sqft,3,3.0,"1429 Dauphine St, New Orleans, LA 70116",1429 Dauphine St,New Orleans,LA,70116,29.965248,-90.06129,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/7980640fe40a3493850857aca173f31a-p_e.jpg,https://www.zillow.com/homedetails/1429-Dauphine-St-New-Orleans-LA-70116/2056111253_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9652424,-90.06128509999999
317339657,FOR_SALE,House for sale,6 days,1350000,3598.0,375.0,,,,,,5,4.0,"1015 Harmony St, New Orleans, LA 70115",1015 Harmony St,New Orleans,LA,70115,29.923285,-90.085815,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/26c83f8dabdf06190fdc19ce2b7140ae-p_e.jpg,https://www.zillow.com/homedetails/1015-Harmony-St-New-Orleans-LA-70115/317339657_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9234555,-90.0860823
73779887,FOR_SALE,House for sale,111 days,475000,2200.0,216.0,,,,3276.0,sqft,2,2.0,"1307 Ursulines Ave, New Orleans, LA 70116",1307 Ursulines Ave,New Orleans,LA,70116,29.96528,-90.067375,United Real Estate Partners LLC,False,,,https://photos.zillowstatic.com/fp/30e6ad3f495a6c2d37223c9d47dfd800-p_e.jpg,https://www.zillow.com/homedetails/1307-Ursulines-Ave-New-Orleans-LA-70116/73779887_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9652498,-90.06739309999999
73821606,FOR_SALE,Condo for sale,94 days,358000,1233.0,290.0,,,,1232.748,sqft,2,2.0,"2511 Saint Charles Ave APT 302, New Orleans, LA 70130",2511 Saint Charles Ave APT 302,New Orleans,LA,70130,29.932491,-90.08364,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/74e4f3f9afdc59a8f17780f16fc5120d-p_e.jpg,https://www.zillow.com/homedetails/2511-Saint-Charles-Ave-APT-302-New-Orleans-LA-70130/73821606_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9324913,-90.08364259999999
84456732,FOR_SALE,House for sale,22 days,234900,1377.0,171.0,,,,5998.212,sqft,3,2.0,"5106 Baccich St, New Orleans, LA 70122",5106 Baccich St,New Orleans,LA,70122,30.010935,-90.04825,United Real Estate Partners LLC,False,,,https://photos.zillowstatic.com/fp/37951425eba562c43cff1fb4333f13a4-p_e.jpg,https://www.zillow.com/homedetails/5106-Baccich-St-New-Orleans-LA-70122/84456732_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0109184,-90.04824239999999
73829517,FOR_SALE,House for sale,87 days,274900,2217.0,124.0,,,,6600.0,sqft,4,3.0,"3620 Rue Renee, New Orleans, LA 70131",3620 Rue Renee,New Orleans,LA,70131,29.914848,-89.993286,"People's Realty, Inc.",False,,,https://photos.zillowstatic.com/fp/442b6abb7845a54efa5ab84c6dcc172d-p_e.jpg,https://www.zillow.com/homedetails/3620-Rue-Renee-New-Orleans-LA-70131/73829517_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.91484759999999,-89.9933288
2084980277,FOR_SALE,Condo for sale,20 days,489900,1404.0,349.0,,,,,,2,2.0,"800 N Rendon St #307, New Orleans, LA 70119",800 N Rendon St #307,New Orleans,LA,70119,29.97506,-90.08752,Talbot Realty Group,False,,,https://photos.zillowstatic.com/fp/14de7b69593433db0f937c7cb0c1764e-p_e.jpg,https://www.zillow.com/homedetails/800-N-Rendon-St-307-New-Orleans-LA-70119/2084980277_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9750661,-90.0873372
2053983606,FOR_SALE,Condo for sale,39 days,445000,882.0,505.0,,,,2090.0,sqft,2,1.0,"516 Governor Nicholls St #301, New Orleans, LA 70116",516 Governor Nicholls St #301,New Orleans,LA,70116,29.960806,-90.059784,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/45c59c197a4d40f4990ac7b898533adb-p_e.jpg,https://www.zillow.com/homedetails/516-Governor-Nicholls-St-301-New-Orleans-LA-70116/2053983606_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.960849,-90.0597583
73774137,FOR_SALE,House for sale,157 days,289900,1137.0,255.0,,,,1672.704,sqft,3,2.0,"326 N Tonti St, New Orleans, LA 70119",326 N Tonti St,New Orleans,LA,70119,29.965462,-90.08185,Hospitality Realty,False,,,https://photos.zillowstatic.com/fp/01048ce808828d0274d503f3bcc5178d-p_e.jpg,https://www.zillow.com/homedetails/326-N-Tonti-St-New-Orleans-LA-70119/73774137_zpid/,https://www.zillow.com/new-orleans-la/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9654755,-90.08195169999999
